Start_Time,End_Time,Text,Confidence
25.8,26.6,yes,0.777
34.4,48.6,so I'm doing fine I just had one class today but I woke up kind of late so I was a little frantic for a few minutes but that's been a pretty good day,0.878
55.9,58.5, I'm originally from Kansas,0.765
69.5,94.9, I definitely love the weather first of all I think at least in Kansas and gets really cold during the winters so being able to have like a pretty decent winter in La where it's still sunny and just great weather is a huge bonus also I think living in a bigger city just gives you a lot more opportunities whether that's like fun and social events or even just like,0.749
96.1,102.3, academically speaking I think there's like a lot of great opportunities in a bigger city and I think Ellie's able to provide that to me,0.78
111.9,120.1, I think living in a big city has its pros and cons and at least in terms of La for me I think,0.889
122.3,131.8, it's like the traffic first of all is awful so like that's a huge thing that I don't have to deal with back home in addition to traffic I would say like,0.86
134.7,155.7, like it's not I don't know it's like not my type of City I guess in the best way possible I'm trying to phrase that but like I guess like the vibe of it isn't something necessarily love like I prefer like the Bay Area it's just something about it that I just have a better connection with,0.748
166.9,183.9, I tend to travel quite a bit of traveled a lot in the past during college it's been a little harder obviously but I've been able to travel during my brakes and I try to go home at least once a semester if I can to see my family and friends,0.839
188.8,218.2, I love being able to kind of really emerge into a new culture and meet new people and just see what it's like to kind of like exploring you City whether that's food the culture the Traditions I think just a really cool opportunity to like get a better understanding of what someone might,0.788
219.2,238, be used to another part of the world that I'm not used to growing up and I think just create a lot of long lasting memories with whoever you're with when you travel and I think it's just a great thing that I've been able to do a lot throughout my life and I hope to continue to do even in the future,0.764
247.4,273.5, so I guess my most recent trip was over spring break I went to Nicaragua with a group of students from USC through an organization called Global brigades at Marshall and basically what it is is business service trip where we go to Nicaragua and we provide financial literacy and Consulting to micro Enterprises,0.891
274.2,303.1, within the small communities and I was there for a week and I was able to create so many great memories it was so fun getting to know these 20 other people that I was with on the trip but more than that it was being able to create a great social impact on the community and being able to apply the business skills I learned in my classes more so to the real world by giving Consulting,0.908
304.3,318, to these micro Enterprises so they can so they could create more sustainability within their businesses so there's a great experience and I obviously want to go back to Nicaragua sometime again in the future,0.73
