Start_Time,End_Time,Text,Confidence
34.3,43.1, not bad I have a lot on my mind and fortunately but I'm doing all right,0.828
49,54.1, I'm originally from Russia but I came to United States when I was three and a half,0.886
68.8,82.6, just like the diversity and all types of like different food that a complaint accompanies that diversity and just the art scene to there's just so many things to do in LA,0.862
92.3,95.7, well traffic mostly that's really bad,0.859
99,102, yeah just I feel like the traffic and just,0.778
103.2,107.9, maybe the entitlement that some people have just living in LA,0.877
119.8,122.5, as much as I wished fortunately,0.812
130.8,138.6, traveling I think going to Paris my senior year,0.882
139.6,143.7, of high school during spring break with a whole bunch of classmates that was really memorable,0.784
152.8,159.6, I've always loved the sciences and then languages as well like French,0.869
166.6,181.3, I am a cognitive science major so that's an interdisciplinary field that has Linguistics Neuroscience psychology computer science so I dabble and all those fields and I currently work with a pediatric neuropsychologist,0.857
190.2,196.1,definitely an architect,0.913
206.7,228.3, so before I came here I was a transfer and I was originally on the architecture path but there were several classes needed to create your portfolio and there were more professional classes meaning that they were like five to 10 p.m. and that unfortunately did not work out with my schedule considering I was a student athlete,0.843
232.8,238.1, definitely more shy,0.887
246.1,261.7, I think it's just been like that since I was younger I would rather keep to myself rather than you know go out to parties and be outgoing guy have a small group of friends and I'm outgoing then but usually in public I'm just shy,0.819
265.7,272.7, it's good there's only three of us,0.9
276.3,279.9, it's we're a very tight-knit so that's always good,0.861
287.8,304.1, read watch some Netflix when I have the time when I'm not studying sometimes studying for different subjects actually relaxes me if I'm like stressed towards you know studying towards a different subject but mostly reading,0.884
308.4,328, I'm good I was I've been a tennis player ever since I was seven so frustration and anger towards you know the game and performance says what to a good control of temperament that's for sure,0.908
338.5,339, um,0.782
341.5,344.9, I think probably my parents,0.764
346.5,350.2, several weeks ago I was just trying to contact them,0.88
351.4,361.9, and they never got back to me so I found that very frustrating considering that they're always on their phones yet when absolutely necessary could not get a hold of them,0.88
376.4,377.5, oh I'm done with that,0.789
391.7,394.2, about yeah well,0.816
395.6,404.6, my I found my parents being very selfish selfish at that point but you know I got around to it,0.843
416.5,417, um,0.819
419.4,447.3, there's been several situations where a regarding the tennis team I was so I was always number one on the team but the coach for some instance decided to push me down to two without notifying me that was very frustrating because I didn't know realize what was going on so I just kind of lashed out and I was angry and just very rebellious at that moment but I still managed to win,0.82
447.9,467.4, that much and then later that day I realized that the number two player was actually the number one player and that my coach had every right to push me down to to to play the best player so I just wish I had some notification or was just given a heads-up,0.856
485.4,504.3, I'm not sure maybe not continuing tennis as my parents wish me to which might lead a might have led to like a tennis scholarship if I really tried but I didn't really want to you know think about going pro or anything like that,0.741
516.8,531.3, I don't know if I've really much else to say but row would have been nice to get a tennis scholarship but like I said I will I prefer education over Athletics I think it's more important,0.726
548.2,549.5, like I was saying,0.796
554.1,563.4, would have been nice considering u.s. is very expensive but many student athletes end up pursuing,0.791
