Start_Time,End_Time,Text,Confidence
25.3,25.9,yes,0.825
33.5,33.9,so,0.913
36.9,43.8, I'm doing okay a little stressed with water polo and school but doing good,0.862
50.4,60.1, I grew up in the Inland Empire Corona area kind of by Riverside and admits Orange County,0.81
73.7,98.2, I like the ability that you can go to multiple places I grew up in Southern California so the weather is what I've been used to the whole my whole life I like the city life most of the time and I like that you're able to get multiple places you can go to the beach you can go to the desert you can go to the mountains pretty easily from this place,0.909
113,134.9, I can feel a little dirty sometimes it's pretty crowded doesn't necessarily feel like home just kind of feels like a place I'll be for a little bit and I really enjoy the beach and fresh air and sometimes that doesn't happen in LA,0.862
145.4,161.7, yes and no we try travel a lot to like to other states and up North for water polo but other than that I don't travel as often as I would like I would say,0.906
171.4,193.7, probably getting married I got married about a year and a half ago so that was probably one of my most memorable experiences if you would call it that experiences in planning it the emotional and physical stuff that goes on with that I would say,0.908
204.1,220.5, either math or biology mainly because I hated re I hate reading I'm not the biggest fan of writing and I liked anatomy and physiology in the how the body works so probably those two,0.863
227.1,247.9, I'm majoring in Psychology if I had to use that as a job in the real world I would be a sports psychologist so I really like thinking like talking about how the mind works and the different like complex such a complex behaviors that we do on a daily basis,0.897
261.8,284.7, my dream job would probably be to coach that sounds silly but I love teaching people and helping people get better and learn new parts of water polo and water polo has kind of been my life and I really enjoy being a leader in helping other people go after their dreams,0.798
294.3,314.1, I would say more outgoing I can be shy in such certain situations that are new to me that I don't know a lot of people and I don't know what's going to go on but for most part I want to be social and go out and enjoy myself visit new places and be social,0.905
322.6,346.3, because I think that creates experiences it allows us to create memories that you'll have forever if your I think I'm more outgoing because I want to experience things and not sit on the sidelines and say what if I talk to more people what if I engaged more what if I didn't worry about what other people thought,0.818
354.1,377, my relationship with my family is great I have three siblings and older sister younger sister and a younger brother and then my two parents and my husband my family is great supportive always been there for me we had a really good family life growing up were all very very very close and like to hang out with each other all the time,0.905
378.8,383.6, and it's great I love my family dearly and they're my best friends,0.827
393.8,417.4, I like to work out sometimes like lift weights and kind of take my mind off of everything else I also like going to the beach I like relaxing on the couch and just watching a Mindless show and just kind of escaping the responsibilities and the emotional and physical poles of my everyday life,0.904
426.1,444, I would say pretty good at controlling my temper and a pretty even-keeled person I don't really ever get too high and too low I like to stay kind of even-tempered I'm pretty patient so that allows me to kind of not get too angry or too sad,0.906
453,475.8, last time I argued with someone was probably Saturday night when I was arguing with my husband or I would say having a discussion more about whether or not we wanted my sister to spend the night after my water polo game or if we just wanted the night to ourselves,0.904
491.1,517.6, situation that what I could have wanted to handle differently Bravo I would say the most the thing that comes to my mind first is that last year I struggled with two of my teammates that had a lot of issues with the whole entire team but we specifically had some didn't necessarily see eye to eye on a lot of things,0.913
519,544.9, they were seniors so it kind of made things difficult to approach them because they're very defensive but I wish I would have just sucked it up and went talk to them a lot earlier than I did about the issues that hand so we didn't wait so late into the season and let it get in the way of so many more important things I wish I would have talked to them earlier and brought up the difficult situation a lot earlier,0.905
556,557.5, feel guilty about,0.844
563.1,567.5, I don't know guilty about,0.883
569.1,592.8, guilty about not spending more time on my paper that's due in a week guilty that I went to Disneyland yesterday instead of working on my paper and being sort of irresponsible with that timing but again I still have a week and we'll have plenty of time to work on it and this following week,0.875
601.9,605.3, the hardest decision I've ever had to make,0.879
607.8,617.7, would probably be breaking up with my ex-boyfriend not hard in the sense of,0.893
